URL|Products|Category|Brand|Service_Centre_Name|Contact_Person|Address|Pincode|E-mail|Website|State|City|Latitude|Longitude|std_code|Phone1|Phone2|Mobile1|Mobile2|Mobile3|Mobile4
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sehaj Peripherals Solution1|Mr. Ram Sharma|3781/2 first floorPakhowal Road|141001|ccclud@gmail.com||Punjab|Ludhiana|30.9058885|75.835965| |||9815214648|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Soniteck Computer|Anil Kumar|Shop No 9 Dhobi Ghat MarketNear Sanghi Nursing Home Sonipat Stand|124001|sonitekcomputers@yahoo.com||Haryana|Rohtak|28.8973324|76.586565| |||9896671380|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sterlite Technical Services|Shailender Tomar|2nd floor  7- New Road opp. MKP(PG)College  Near Doon Hospital|248001|cccdeh@gmail.com||Uttarakhand|Dehradun|30.3190194|78.04365| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|The Computer Point|Mr Ajay thakur|The Computer point SCO- 11 Top Floor Sec 20 D Chandigarh 160022|160020|cccchd@gmail.com||Punjab|Chandigarh|30.7401917|76.748064| |||9417421292|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|DEV Technology|Mr Kamal Bisht|1, Guru Teg Bahadur Market,Tikonia, HALDWANI, Nainital |263139|devtechnology05@gmail.com; devtech.service@yahoo.com||Uttarakhand|Haldwani|29.223592|79.530387| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|N A Marketing|Mr Ajay thakur|Shop No. 1, Chadha Complex, Jail Road, Near Dukhnivaran Sahib Gurdwara, Patiala|147001|namarketing175@gmail.com||Punjab|Patiala|30.346952|76.396075| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Himachal Infotech|Mr Rajiv|Near Himachal Cinema Nangal Road UNA HP|174303|himachalinfotech2010@gmail.com||Himachal Pradesh|Una|31.4662255|76.276178| ||||||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|GTE Computer|Mr Goutam|GIC Road near Lead Bank Pithoragarh UK|252501|gtepth@gmail.com||Uttarakhand|Pithoragarh|29.5856649|80.210775| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Om Office Automation|Mr Dinesh|Near Army Cantt Shuvidha Nagar Rudraprayag UK|246171|omofficeautomation@gmail.com||Uttarakhand|Rudraprayag|30.2844141|78.981141| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Krishna Computer & Printers|Mr Ankur Mittal|Shop no 959 New awas vikas Saharanpur UP|247001|krishnacomputer.printer@gmail.com||Uttar Pradesh|Saharanpur|29.9383853|77.543992| |||9027179945|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Print Media|Mr Ishfaq Guhnoo|Dar complex 1st & 2nd Floor opposite Hotel Four Bhai General Bus Stand Anantnag J&K|192101|ishfaq_25@yahoo.com||Jammu and Kashmir|Anantnag|33.7367021|75.145894| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Digitech Imaging India|Mr. Shashank Srivastava|Shop no. 3, First Floor, Shri Hari Tower,4A Meera Bai Marg, Hazratganj, Lucknow|226001|ccclko@gmail.com||Uttar Pradesh|Lucknow|26.849657|80.950201| |||8127477771|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Maps Pheripherals|Mr Markandey Mishra|Shop No-13, 1st Floor, Sri Ram Complex, Near Roadways, Cantt, Varanasi|221001|cccban@gmail.com||Uttar Pradesh|Varanasi|25.329059|82.965831| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Global Intech Services|Mr Azhar Husain|FFC 05,Somdutt Plaza 3rd Naveen Market The Mall|208001|ccckan1@gmail.com||Uttar Pradesh|Kanpur|26.4822916|80.317197| |||9415515523|9984786491||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|A.V. Computer Services|Mr Vaibhav|city enclave , oppsite kumar nurshing home, ramghat road , aligarh|202001|canon.aligarh@gmail.com||Uttar Pradesh|Aligarh|27.8885505|78.080712| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sandeep Commercial College|Mr Sachin|4,satyam palaza, PL Sharma Road|250001|sandeep_commercial@yahoo.com||Uttar Pradesh|Meerut|28.9929603|77.710258| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|R.R. Solutions|Mr Shad Alam|B-61, upper Basement, First Floor, Indira Bhawan, Civil Linc, Allahabad|211001|rrsolutionallahabad@gmail.com||Uttar Pradesh|Allahabad|25.4494274|81.834859| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sai Computers|Mr Vijay|Bala Ji Colony, Friends Colony, Bharthana Road, Etawah|206001|saicanon7@gmail.com||Uttar Pradesh|Etawah|26.7892761|79.02968| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|OM Computers|Mr Prahyanshu|Main Road, Khaprail Bazar, Lakhimpur-Khiri|262701|omlmp@yahoo.com||Uttar Pradesh|Lakhimpur-Khiri|27.9477801|80.78057| ||||||
https://edge.canon.co.in/service-networks|projector|None|Canon|R.G.Solutions|Mr Gaurav Singh Rajput|MUKTI DHAM MARG, KYOTRA BANDA|210001|rgsolution0@gmail.com||Uttar Pradesh|Banda|25.4863103|80.335352| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Max Smart Gallery|Mr Sonu Saini|Shop - 103-104, Super Bazaar, Station Road, Moradabad|244001|maxsmartgallery@gmail.com||Uttar Pradesh|Moradabad|28.8337572|78.77173| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Limra Telecom and Computer|Mr Ghulam Ali|Limra Manzil, Garwar Road, Umarganj, Ballia|277001|limracomputer.ali@gmail.com||Uttar Pradesh|Ballia|25.7591956|84.138672| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Galaxy Infotech|Mr. Dhanesh Prakash Bharadwaj|4/S-25F-1, SUPER MARKET, SANJAY PLACE|282001|galaxyagra@gmail.com||Uttar Pradesh|Agra|27.2010588|78.008623| |||9837270051|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Computer Zone|Avinash Kumar Verma|5,RAIDOPUR,NEAR DURGA JI MANDIR|276001|avinash@computerzone.net.in||Uttar Pradesh|Azamgarh|26.0062767|83.193694| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Vats Peripherals Services|Mr. Omkar Mishra|1st Floor, Jalkal Complex North|274001|vats.karjhan@gmail.com||Uttar Pradesh|Deoria|26.4981451|83.78586| |||7007828599|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sun Infotech Solutions|Mr. Vicky|1st Floor,4/24 Sukhadia Shopping Center,Near Sukhadia Circle, Sriganganagar|335001|suninfotech.sgnr@gmail.com||Rajasthan|SrigangaNagar|29.918437|73.875461| |||9784696000|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Technocrats Lab|Mr. Avni Gupta|S-33Sector-2,M.P.Nagar, Bikaner-3334001|334001|avnibik@yahoo.co.in||Rajasthan|Bikaner|28.039872|73.296513| |||9829141940|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Shri Balaji Computer Peripherl|Surendra Kumar Surtaniya|Basement Hotel Kalinga Palace, Station Road, Barmer-344001, Rajasthan, India |344001|sbcp.barmer@gmail.com||Rajasthan|Barmer|25.746202|71.395402|2982|230483|||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Kannu Computers|Mr. Ram Singh|Flat No. 7, 1st Floor, Staym Plaza, Opposite Roadways Bus Stand, Sumerpur Road, Pali|306401|kannucompali@gmail.com||Rajasthan|Pali|25.752339|73.324052| |||9001354977|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Right Click|Mr. Imran|1-A, Chaugan Scheme, K.C. Complex, Near Lok Kala Mandal, Udaipur, Rajasthan-313001|313001|rightclickudr@gmail.com||Rajasthan|Udaipur|24.5944554|73.691711| |||9799277558|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Rajawat Computech|Mr. Ashish|Shree Agarsen Tower, 1A, Jai Complex, 1st Floor, Alwar, Rajasthan-301001|301001|rajawat.computech@gmail.com||Rajasthan|Alwar|27.5841976|76.618992| |||8955027736|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Shri S S Computer And Printers|Mr. Sunil|36/288; KESHAV KI PRATIMA; DESHWALI GALI; SARVESHWAR NAGAR; LOHAKHAN; AJMER; RAJASTHAN|305001|Shriscomputer4@gmail.com||Rajasthan|Ajmer|26.4817089|74.651311| |||7230990255|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Simplex Electronics|Mr. Rakesh|753; KHATRI BHAWAN; NEAR GEETA BHAWAN; UMAID HOSPITAL ROAD; SARDARPURA; JODHPUR-342003|342003|sccjod@gmail.com||Rajasthan|Jodhpur|26.2832313|73.00658| |||9314133177|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Global Service Center|Mr. Randhir|B-NARAYAN GATE; CIRCULAR RAOD; BHARATPUR; RAJASTHAN|321001|globalservicecenterbtp@gmail.com||Rajasthan|Bharatpur|27.2118614|77.496472| |||9269344405|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|MAA IT Service|Mr. Swai|Maa Kripa Building, Near ESI Hospital No.1, PHED Office, Sub Registrar Office, Bhatwara, Jodhpur Road|306401|swaisingh5810@gmail.com||Rajasthan|Pali|25.7932257|73.314809| |||9461145819|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Prachi Computers|Mr. Suresh|BALAJI KATLA; NEAR TONK BUS STAND; BAJARIA; SAWAI MADHOPUR-322001|322001|prachicomputerswm@gmail.com||Rajasthan|Sawai Madhopur|26.0177308|76.35297| |||9414346240|||
https://edge.canon.co.in/service-networks|projector|Camera Collection Point|Canon|Technocrats Lab|Mr. Avni Gupta|S-33Sector-2,M.P.Nagar, Bikaner-3334001|334001|avnibik@yahoo.co.in||Rajasthan|Bikaner|28.039872|73.296513| |||9829141940|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sabsonic|Mr Suvendu Guha|34, 3rd Floor, C.R.Avenue, Jabakushum House, Kolkata, West Bengal-700012|700012|ccc.northkol@gmail.com||West Bengal|Kolkata|22.5704449|88.358016| |||9230518978|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Divine Electro Solution|Mr Sudip Kumar Paik|391/123,Prince Anwar Shah Road, Jodhpur Park|700068|divine.canon17@gmail.com||West Bengal|Kolkata|22.5021773|88.364039| |||9073385600|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|IT Campus|Mr Anantaya Sarkar|45/1 Khalui Bill Mathfirst Lane Near Omkarnath Ashram Burdwan -713101|713101|asccanon.bwn@gmail.com||West Bengal|Burdwan|23.5797663|87.291854| |||9434665543|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Vision Edge Solution|Mr Dipankar Dutta|RC- 131 A P C Roy Sarani, Gitanjali Park, Bengal Ambuja City Centre|713216|support.dgp@visionedge.co.in||West Bengal|Durgapur|23.5351722|87.303458| |||8017002600|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Megha Associates|Mr Paras Choudhary|81/5; A.C Road Indraprastha; PO Khagra District Murshidabad|742103|megha.asso@gmail.com||West Bengal|Berhampore|24.1041317|88.255456| |||9476171593|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Micro Digital|Mr. Krishna Chandra Mondal|W. No. 9, 98, Mnk Road,Po Bharsalapara Birbhum,near Hanuman Mandir|731224|serv.rampurhat@gmail.com||West Bengal|Rampurhat|24.1802618|87.791583| |||7001548729|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Comtec|Mr. Partha Pratim Shau|Police Club Shopping Complex,Room No. FF 18,and 19, Library Road,Mednipur - 721101|721101|comtec12@rediffmail.com||West Bengal|Mednipur|22.4192966|87.324919| |||9434229905|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Das and Das Computer|Mr Partha Das|Subhas Pally Kanir More, In front of Allahbad Bank|732101|ddcmalda2003@rediffmail.com||West Bengal|Malda|25.0101195|88.134324| |||9434165982|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Unique Services|Mr Chittaranjan Naskar|139, D.L.ROY ROAD,BLOCK D(1st Floor) BOWBAZAR|741101|unique.servicek@gmail.com||West Bengal|Krishnanagar|23.3992401|88.490928| |||9831002357|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Joy enterprises|Mr Joy Majumdar|40/I/4, B.P. DEY STREET|712201|joyenterprise@rediffmail.com||West Bengal|Serampore|22.7555537|88.338624| |||9830348410|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Greentech Solutions|Mr Surajit Dutta|11/8/B; Taki Road North Bidhan Park|700124|surajit_dutta05@yahoo.co.in||West Bengal|Barasat|22.7183896|88.488432| |||9836571642|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|System & Solutions|Mr. Manna Dey|Durga Bari Road, UMA Complex,Opp. Choudhary Shopping Complex, Barpeta Road    |781315|system.solution6600@gmail.com||Assam|Barpeta Road|26.4984428|90.969895| |||9435736600|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Computer Genesis|Mr. Pradeep Jain|Assian Shoping Complex, N.L.Road, Central Plaza, Dimapur,Nagaland|797112|cgdimapur@gmail.com||Nagaland|Dimapur|25.908885|93.72299| |||9436004228|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Techshop Services|Mr. Anjan Bhattacharjee|House No 66; Rajagarh Main Road|781007|techshopservices.canon@gmail.com||Assam|Guwahati|26.1681856|91.769623| |||8473911463|9859945094|9435145094|
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Renan System and Service|Mr. Mehadi Alam|DARBAR ROAD,WARD NO - 3,NEAR TWINKLE STAR ACADEMY, SHIVSAGAR|785640|mehadialam2@gmail.com||Assam|Sibsagar|26.9856628|94.625671| |||9954303139|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Nilima Enterprise|Mr. Jayanta Chodhery|Ronaldsay Road ; Opp Court|799001|nilimaent@hotmail.com||Tripura|Agartala|23.8352449|91.270103| |||9436125328|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Bora Communication|Mr. Gonesh Bora|Jail Road, W. No. 8,North Lakhimpur|787001|goneshbora@yahoo.com||Assam|North Lakimpur|27.2371697|94.100989| |||9435388046|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Digiworld|Santanu Kumar Bora|New Mission Market,Dr. Huze Road|782001|ndw.nagaon@gmail.com||Assam|Nagaon|26.3506237|92.685609| |||9706114344|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Tech Max|Mr. Prasanta Das|G.D Complex N.T Road,Opposite Bank Of Baroda|784001|prasant_d27@yahoo.com||Assam|Tezpur|26.652849|92.792559| |||9864246579|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|IT Online|Mr. Mamon Sharma|N.S.Avenue; Hospital Road|788005|itonline.silchar@gmail.com||Assam|Silchar|24.8225398|92.799127| |||9435071302|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Eureka Trading|Mr. Pawan Sharma|SHOP NO - 87, MUDA,POLICE BAZAR|793001|eurekatrading_2006@yahoo.com||Meghalaya|Shillong|25.5764966|91.882058| |||9863067469|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Mangall Infotech endover|Mr. Jeevan Chandra|Pona bazar|795001|amt.mnp@gmail.com||Manipur|Imphal|24.8048485|93.934614| |||9402882867|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Micro Lab|Mr Sabyasachi Bagchi|D-14; Bijoydeep Building, Siliguri, Pin-734001|734001|mlabslg@gmail.com||West Bengal|Siliguri|26.7198262|88.425962| |||9126672082|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Printer Bazar|Mr Tanmoy Saha|508/630 Uttar Arabindra Nagar, Alipuduar court|736122|printerbazar.coochbehar@gmail.com||West Bengal|Alipurduar|26.3305408|89.451171| ||||||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Orbit Enterprises|Mr. Murugan|No 5/321, LIC Colony road, Near hotel Vasantham, SALEM. Tamilnadu|636004|orbit_slm@hotmail.com||Tamil Nadu|Salem|11.6727658|78.142805| |||9095022199|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Magnanim Systems|Mr. Ramesh|25, (First Floor),Needarajappaiyar Street|605001|service@magnanimsystem.in||Pondicherry|Pondicherry|11.9338556|79.829604| |||9894732828|||
https://edge.canon.co.in/service-networks|projector|None|Canon|J.K. Printers|Mr.Ravi|102/1, Thiruchendur Road, Opp to Hotel Annapoorna, Palayamkottai|627002|jkprinters111@gmail.com||Tamil Nadu|Tirunelveli|8.728518|77.711619| |||9843189111|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Aim Enterprises|M.Prabaharan|No 112 Opp Bjp Bhawan,Shop No 3 M.G Road Middle Point|744101|info@aimenterprises.net||Andaman and Nicobar Islands|Port Blair|11.6687448|92.7363| |||9434282223|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Ever - Excellent  Services|Mrs. Ramalakshmi|29,West Sivan Koil Street,Vadapalani,Chennai|600026|cccchn@gmail.com||Tamil Nadu|Chennai|13.0479784|80.210607| |||9444028199|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Vel Support and Systems|Mr. Shiva Kumar|No. 9 Alagesan Road, Vedachalam Nagar,Chengalpattu|603001|velservice2010@gmail.com||Tamil Nadu|Chengalpet|12.6872869|79.98228| |||9865180110|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|JK Printers|Mr.B.Ravi|173/1, Vakkil New Street, Simmakkal|625001|jkprintersmdu@gmail.com||Tamil Nadu|Madurai|9.924462|78.120457| |||9843589111|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Terabyte Technologies|Mr.K.Suresh Kumar|D 46 8th Cross - West, Thillai Nagar|620018|terabytetrichy@gmail.com||Tamil Nadu|Trichy|10.822428|78.685079| |||9842476101|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|JK PRINTERS|Mr. Ravi|232/A,THIRUCHENDUR ROAD,NEAR HOTEL ANNAPOORNA,Palayamkottai|627002|jkprinters111@gmail.com||Tamil Nadu|Tirunelveli|8.7268333|77.735759| |||9843189111|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Inspire Technologies|Mr. Venkatesh V|799,M.I.M,Trade Centre Complex, F7,60 Feet Road,Kumbakonam,Thanjavur|612001|inspire_technologies@yahoo.com||Tamil Nadu|Kumbakonam|10.9586432|79.3767456| |||9842654400|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Gloria Services - Kannur|Mr. Shiju|B-15,Alpha Chambers,Caltex Junction,kannur|670002|knr@gloriabiz.in||Kerala|Kannur|11.8764276|75.375202| |||9995485919|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Gloria Services - Kottayam|Mrs Anu|IV/650,Puthenpurackal bldgs,near madukkani jn,Puthupally road,Muttambalam p.o,Kanjikuzhy,Kottayam|686004|ktm@gloriabiz.in||Kerala|Kottayam|9.5850883|76.544329| |||9895706720|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Adtech Computer Services|Mr. Manoj Mohan|Vadakkedathu Building,Tharayil Junction,|689533|adtech@adtecharanmula.com||Kerala|Aranmula|9.3230681|76.690357| |||9447114488|||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|Teknix|Mr. Girish|Kottamukku,opp- ruby industries,kollam|691013|mail@teknix.in||Kerala|Kollam|8.8881|76.5789| |||9447342015|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Opera Systems|Mr. Subair .P.A|13/789/38-1,Dee Pee Plaza ,Kokkali,thrissur|680021|operasystems@gmail.com||Kerala|Thrissur|10.5136646|76.209826| |||9846423034|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Ascent Info Systems|Mr. Anil|16/630(14), R.K. Building, Kunnathurmedu,palakkad|678013|anilwarriers@yahoo.com||Kerala|Palakkad|10.768312|76.666127| |||9846036935|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Gloria Services|Mr. Tenny Paul|31/6185 B, 1st Floor,Alappat cross Road,Ravipuram|682015|ccccoc1@gmail.com||Kerala|Cochin|9.9574107|76.292423| |||9895080518|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|IT Marketing Group|Mr. Vikas|19/553G,Eraythan complex, Manjeri Road, Malapuram|676505|itmgmlpm@rediff.com||Kerala|Malapuram|11.0551141|76.091915| |||9447078675|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Insight Printer Care|Mr.Biju Kumar|NADUKUDIYIL PLAZA,267-B7,B8,1ST FLOOR,MUDAVOOR,MUVATTUPUZHA|686669|insightprintercare@gmail.com||Kerala|Muvatupuzha|9.9965612|76.571863| |||9847040552|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Logic Computers|Mr. Srinath|Ismail Complex, Sagar Road, Shamshuddin Circle|581320|logiccomputer05@gmail.com||Karnataka|Bhatkal|13.995446|74.549192| |||9448756078|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|S.K. Computers|Mr.Prasanna|9th Cross, Kaladgi Road,Vidya Giri|587102|skcbgk@yahoo.com||Karnataka|Bagalkot|16.1779929|75.655168| |||9448916890|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Esskay Technology|Mr. Vijaynath G|No 248 B.C Mansion 1St Floor, St.Paul Convent Road P.J Extension|577002|esskaydvg@gmail.com||Karnataka|Davangere|14.4617306|75.917096| |||9880765334|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Dot Com|Mr. Kumar|#280/1, I floor, 15th main, 6th cross,Opp.to Kuvempu School, Kamakshi hospital Road,Saraswathi puram|570009|dotcommys@yahoo.co.in||Karnataka|Mysore|12.2995553|76.627319| |||9845111623|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Navneeth Systems|Mr. Shyam Bhat|1st Floor, GM Sharanappa Building, J.C.Nagar, Hubli|580020|support@navaneet.co.in||Karnataka|Hubli|15.3499231|75.143706| |||9902459999|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|S Computers|Mr. Ravi|3/6/59, Opp Krishna Medical, Raichur|584101|kiranscc@hotmail.com||Karnataka|Raichur|16.2076287|77.346271| |||9448755377|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Microtouch Infotech Pvt Ltd|Mr. Rehman|Shop # 16, Ground Floor, Manorama SR Embassy,  PDA Engineering College Road, Aiwan E Shahi Area |585102|support@microtouch.co.in||Karnataka|Gulbarga|17.3173324|76.828641| |||9448066586|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sunrise Computers|Mr. Shashikumar|1st Floor, Opp to Gurukula Hostel,Behind Suniana Opticals, B.H Road|572102|sunrisetmk@yahoo.co.in||Karnataka|Tumkur|13.339058|77.113386| |||9845354142|9035664523||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Millennium Infotech|Mr. H.K.Basavaraju|Prerana, 5th Cross Road. A.N.K Road,Venkatesh Nagar|577201|millennium_smg2002@yahoo.co.in||Karnataka|Shimoga|13.9411242|75.570987| |||9845138278|||
https://edge.canon.co.in/service-networks|projector|sales and service dealer|Canon|Venus Infotech|Bheem Reshmi Reddy|CTS No 1098,Bendigere Galli,Opp Golgumbz,Beside City Bus Stand Station Road.|586104|salesvjp@venusinfotech.In||Karnataka|Vijayapur|14.6501851|75.955759| |||9880173365|9448441935||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Vinayaka Computers|Mr.  Avinash|MS Tower Celler, Opp. Bus Depot, Nirmal|504106|vinayakacomputers@hotmail.com||Telangana|Nirmal|19.0895379|78.347695| |||9908033332|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|pranav technologies|Mr. Chandrasekhar reddy|7-5-114/1/4, opp.petrol bunk, padmavathi colony, Mahaboobnagar|509001|pranav_tech@yahoo.com||Telangana|Mahbubnagar|16.75359|78.018862| |||9177100139|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Printer Care|Mr. Nazeer|Shop No. 13 Round Block,Police Welfare Complex, Ananthapur|515001|printercareap@gmail.com||Andhra Pradesh|Anantapur|14.6941362|77.599192| |||9440285002|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Tele computer solutions|Mr.Kiran Kumar|# 11-3-194, 1st Floor,Beside Baburao Petrol Bunk, Balaji Nagar|507002|tcs_kmm@yahoo.com||TELANGANA|Khammam|17.250568|80.144785| |||9440704303|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|S.L. Computers And Communications|Mr. Narayanamurthy|A6 DEVI Appartment, Subhadra Arcade, Bhanugudi junction, kakinada|533001|narayanamurthyp@yahoo.com||Andhra Pradesh|Kakinada|16.9715112|82.235976| |||9848361613|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Sri Sai Technologies|Mr. Sai Kumar|G1, Sri Balaji towers, Beside Reddy seva samiti ladies hostel, Rajiv park road, kadapa|516001|srisaitechnologies.kdp@gmail.com||Andhra Pradesh|Kadapa|14.4621493|78.827161| |||9440521070|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Virat technologies|Mr. Vasanth|D.5-32(2), Beside Vijay Digitals, Kurnool Road|523002|virattechnologies.ong@gmail.com||Andhra Pradesh|Ongole|15.5134942|80.040102| |||9246462940|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Microlion Computers|Mr. Saradhi/ Satish|Venkta Balaji Towersopp Modern Academy College,Jemmichattu Centre|520010|microlion.canon@gmail.com||Andhra Pradesh|Vijaywada|16.506428|80.644312| |||9885772233|||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|Ruchi Infotech|Sunil Gawde/ Ganesh|The Tarun Plastic Ind Est, gala no 17 L, 3rd fllor new nagardas road , mogra pada, Andheri east|400069|printer@ruchiinfotech.net,paresh@ruchiinfotech.net||Maharashtra|Mumbai|19.1261533|72.85015| |||9870982566|9870982567||
https://edge.canon.co.in/service-networks|projector|Authorized Service Centre|Canon|CPS Solutions|Mr. Nitin & Vasudev|Office No 006,Mezzenine floor,Krishna Complex  Next to Sreedevi hospital Kalyan West|421301|mycpssolution@gmail.com;support@cpssolutions.co.in||Maharashtra|Thane|19.2360674|73.127302| |||9920011858|9920013858||
https://edge.canon.co.in/service-networks|projector|authorized service center|Canon|FOS  Telesystems|Laxmi / Sahli / Javed|205/A, Hitech Shopping Center,  Vinobha Bhave Nagar, LIG Colony,  Kurla (W)|400070|canonsupport@fos.net.in;javed.kazi@fos.net.in||Maharashtra|Mumbai|19.0698432|72.8815269| |||9870000357|9870000358||
